YEARS,SEAP,EEWA,AJNZ,AFRC,MDEA,LAMC,NAMC,EAAS,SOAS,EURO,WORLD,TAS
2115,299.5877920171487,273.64225297110335,295.1139446266957,299.0273803113383,297.1599713467922,296.64914953663026,275.0187876550612,281.1638836140359,297.4472791132997,283.633684009138,288.21510434167516,288.4987891317024
2116,299.6230982370885,274.1039219538653,295.32767758099163,298.891753733334,296.87738969577043,296.34301744574134,275.3780570698925,281.2480441374724,296.6739256160365,284.1987398941499,288.2764266761636,288.4703574930154
2117,299.55046296180234,273.2951307371535,295.42396463384347,298.73143040469006,296.82392675717404,296.3153334143247,275.2139871409517,280.47224282917387,295.9898753410813,283.167661494216,287.9444270069731,288.35589765983224
2118,299.48882152598105,274.293640141166,295.2910723597049,298.7647045577925,296.52499106269204,296.1736649335917,274.88224576809154,280.46687400999326,296.45744788567396,284.5929848952523,288.0976797003956,288.482199342538
2119,299.5249088854297,274.689177366621,295.3606080551197,298.51324108339156,296.4581243371207,296.21714688794185,275.08069258486114,280.6301661359851,296.17100009067565,284.55017804574317,288.14798699116034,288.5402857199908
2120,299.819336222251,273.71602826865353,295.2802196086762,299.2016432049568,296.6327634689888,296.6112795783414,275.9000507004237,280.695969561111,296.33772498044067,284.1913683725805,288.3419894608767,288.65202065701135
2121,299.44009734043215,274.37429202008013,295.5535178916164,298.660260046154,296.36730673853384,296.1526943513356,275.3879186506923,281.4278814319727,296.93455322707047,284.51922793860354,288.2675721063519,288.4385390498416
2122,299.6263973279617,273.3424899400536,294.87162227143824,298.70635267124266,296.40880790618274,296.20600478244444,275.03899311979137,280.55075922805287,296.5926065930478,284.112723565121,287.92509677187985,288.3723437534521
2123,299.5452818471106,273.9962151171296,295.28302091598715,298.7054178816274,296.2885653230794,296.2189718688555,275.01461999679003,280.6770131674397,296.1518696295075,283.6852043284007,288.02273506575335,288.44930486164895
2124,300.0302970591894,273.27079163139825,295.35323851981764,299.1154570934081,296.57606050491796,296.576550955047,275.3986081513959,281.03719915274905,296.30004468053625,283.53211003505527,288.17404593897214,288.5346498706624
2125,299.8971626272401,272.7273979191462,295.1740447597697,299.1833029941371,296.5690102743453,296.53413945247286,275.3518134888677,281.0668630312927,297.0722785801397,283.4027952718561,288.0962960957365,288.4448030850899
2126,299.5581451691479,273.2028543773535,295.12592583363573,299.01469475970754,296.8324118540242,296.5043430056395,275.1288989921977,281.349339752064,296.81199020473247,283.61519847052466,288.11383850722,288.4312480547438
2127,299.7873576546118,273.3870834274489,295.3811945590045,298.9463182976243,296.53791045430853,296.2963354242972,274.5683190604683,281.48237131586876,296.9632529021906,283.817805343373,288.04680453207277,288.4622858992524
2128,299.63367589325884,272.9258954235949,294.9452437426383,298.79530457631444,296.49321215075736,296.2485529260832,275.144854130282,280.75563058813873,296.5806530021924,283.8340476942722,287.91295798158865,288.40874537162256
2129,299.5853505779454,272.33142572270816,295.438535967151,298.60829676519177,296.78938770598916,296.0456400764074,275.6676212819486,280.3977058426167,296.0325674582045,283.2687039855133,287.7911726928799,288.34564736998465
2130,299.7899429133073,272.7656620879641,294.867462926435,299.01157497847885,296.75931140851947,296.5402042497024,276.03003534679874,280.8447502940948,296.81840073522926,283.04894630076217,288.11307914706714,288.53627290780656
2131,299.59429262126577,273.4455580689931,295.19982466553245,299.2205378295544,297.1537855110176,296.42366707418915,275.9453994832168,281.4698932679099,296.99977244160704,283.4812903707484,288.3458192014312,288.6070952320427
2132,299.53888893165356,272.46922594594827,295.1829037202192,298.74444068909315,296.3347523698388,296.2056011872569,274.8791655481815,281.40527169557294,296.73691211058184,283.8617417456289,287.8450631719907,288.3283231525612
2133,299.596053699046,273.670310767073,295.118533453766,298.96486769732945,296.64890426503825,296.32483725341393,274.92522624165275,281.4166164714024,296.9575964122215,283.88977048632,288.13615614012986,288.49909081134496
2134,299.5989325438071,273.5403703141542,295.1015971451922,298.9254876964119,296.45032241759236,296.62409893448705,275.06140852698064,281.1390737608204,296.63660512493874,283.6846498919152,288.1206558837035,288.4772206287984
2135,299.8130749627801,272.6197305144245,295.53026765029387,298.8291453416651,296.48536352799124,296.4996011425014,274.778120626178,280.7168883760444,296.72880471056584,283.70099717384653,287.8902701221068,288.3780366714865
2136,299.5960913875656,273.5199483678254,295.3127507370627,298.79559610961525,296.64694105887395,296.291982203463,274.5394301789932,281.3117855006646,296.631985598629,284.40034236017124,288.021103134784,288.4155525374276
