YEARS,SEAP,EEWA,AJNZ,AFRC,MDEA,LAMC,NAMC,EAAS,SOAS,EURO,WORLD,TAS
1938,297.9830443642558,270.4649110316855,292.7226125505196,296.5724859552908,294.48571174953014,294.36748874649095,272.6485790124441,278.8379345210516,294.8431495661755,281.28467862967665,285.7192976382957,286.7543912527903
1939,297.5477435738633,270.6507535859873,292.8337360344291,296.412950073859,294.748333769104,294.2827732982381,273.2205177124752,278.8871668600866,293.7471832390783,281.17366564260595,285.7503611473333,286.72908429852714
1940,298.0852620791333,270.11663415395464,294.7783138953216,296.8358787136983,294.42586183046944,294.8217893915387,272.1342834461972,278.854722024112,294.544483044591,281.3857017562704,285.8334705011737,286.82736572398113
1941,298.1824254671081,270.83395091437194,293.6099800931551,296.9212231398567,294.27181521129785,294.983597001329,272.45798399023414,278.76579969477285,294.6433118592378,281.24205697818047,285.96031666658837,286.8735770016518
1942,298.72928457424564,270.8859554522809,295.11796681775917,297.2516467631131,294.8692832925699,295.2116048661334,273.25452197699656,278.81590183132573,294.92104452221434,281.278964622439,286.3568800995779,287.0261035371829
1943,297.98850438150197,271.494139049572,293.2094815172948,296.6820186360758,294.59470847097833,294.1182589252814,272.9586673523968,278.9223969730914,294.60753607391075,281.69670484872864,285.97329599678875,286.72913904179995
1944,297.8801692368283,271.028678869733,292.9520737799753,296.76584559188814,294.7604139548078,294.5942806247365,272.94454141214266,279.11536203146403,294.67974001048873,281.6006507203675,285.9876551254099,286.79767139416344
1945,298.91308858023524,270.86833600642166,294.636661656618,297.3698186576083,294.3208030200376,295.68917524279476,272.7682792635722,278.8965849144486,295.1602418834299,281.68762608370935,286.3657860040759,287.0989977095889
1946,298.5925655194559,270.75663487968365,294.3533640533482,296.8283314747306,294.67483320611507,294.83016288270625,272.3365797190572,279.2424798065939,295.0288007389083,281.6974185936644,286.0354858270425,286.89111635051637
1947,298.2594652878293,271.63697526960215,292.865555448559,296.97298574094054,295.8739225213763,294.7072591918834,272.69493369941284,279.1521283909544,294.6152916768918,281.37734163631467,286.15334093486496,286.8659641888752
1948,298.1243193774524,270.60191253130876,294.3524334401053,297.34664347549403,294.78116472437097,294.8861381277565,273.62581295233406,278.8057322200017,294.772247130571,281.3893740157441,286.26576055806464,287.03153869364905
1949,297.93601437204626,271.3848781695928,292.02926096504126,296.93510376218404,294.74298618370295,294.27893875418334,273.08635897452206,278.78574319978526,295.12520652313094,281.04909786888845,285.96692901306955,286.7824643371973
1950,297.95759574114476,271.52408270441083,292.8657014166683,297.09714862244175,295.11119221007016,294.10265243251644,273.36286508149965,278.77834214812515,294.41713555212,282.0603151370276,286.1266357010534,286.8657884725458
1951,298.0290101695714,270.54936725678544,294.15468575052694,297.00271572982376,294.2138779523244,295.05297631609585,272.9860838041952,278.9951318058658,294.72270654943,281.84234969190067,286.10060590276487,286.9417360855896
1952,298.9370273124071,271.0860410633401,294.32124943432996,297.6178577107199,294.1534584464796,295.84327458521074,272.9760954274562,279.0805803536787,295.22149805052334,281.9604498455929,286.51751153548975,287.1919389314518
1953,298.3462860677617,271.86275557314167,292.9714919501259,297.27679927504556,295.2143361276298,294.7866241558082,273.40269110245794,279.1030383490263,294.6194723277607,282.23751204699386,286.40016653832254,287.00723846515865
1954,298.20228783106626,270.31306177758404,293.20674328759145,296.8805300726201,295.01110927690775,294.36055653669587,273.78065831291786,278.86134547866516,294.7259741130633,282.3066682056253,286.04217220343475,286.9156423947624
1955,297.82594153125126,270.9948716088103,293.362060392571,296.75658104291824,294.5661879188453,294.4716600262433,272.95740229276277,278.38189679984305,294.36780849466567,282.0721010874073,285.9270605152528,286.88258244035114
1956,297.8811960043603,271.85095630753744,293.5239412374751,296.42573681328184,294.28735616799077,294.74655432033046,273.21815804371795,279.4974862795233,294.635591425898,282.28203230075553,286.18943357337355,286.95748391090467
