YEARS,SEAP,EEWA,AJNZ,AFRC,MDEA,LAMC,NAMC,EAAS,SOAS,EURO,WORLD,TAS
1933,297.55172407407684,271.12595289001786,293.16026215774644,296.418721105531,293.7122891106688,294.03091483674336,272.9045460104872,278.19910119218764,293.67166010832045,280.4222429094003,285.62807014597314,286.50103198332397
1934,297.7359544734198,270.1402806326841,293.1058185175295,296.334081587434,293.598731074669,294.0482109619258,272.1430677541147,278.5327945737412,294.09570907959045,280.61315528458016,285.38199894917835,286.4018534028662
1935,297.7618597367086,269.39629055064034,293.0556019132187,296.2237514697549,293.9111727345298,293.8274562691337,272.22815404931043,278.0222803660499,293.75391287869564,280.56344548922624,285.1681677190672,286.28573912685334
1936,297.84119988389375,271.0371986289169,293.25240938716945,296.6948818848675,294.6050608109186,294.43979928524453,272.3656807559124,278.11271050782216,294.29510385745203,280.459817210445,285.72131825177064,286.6248750873503
1937,298.13896488421034,270.7639576697721,293.559100475025,296.9942589867252,294.6687205572666,294.6089557059012,272.30585184092376,278.7418509938306,294.61386847619445,280.2413124620219,285.84766634508003,286.71019561195004
1938,298.10156053455086,270.26906820424597,293.5505778706486,297.0046343174903,294.626679457619,294.648055351479,272.5459622928472,278.3290876249856,293.91693734056395,280.65672041322085,285.7673216045853,286.645533160709
1939,297.9043478200806,269.83524527672955,293.6500102957559,296.64879112197156,294.2902785264211,294.28469548039993,272.4512715674039,278.9777772904682,294.82656664283104,281.09884335910505,285.6401164446717,286.5582807847119
1940,297.88266614494927,270.04065600203455,293.4400971458851,296.80714110090764,294.25399524261815,294.57926378317586,272.4820690022043,278.4606356205728,294.312742613158,281.44647027460366,285.6963098177382,286.64640302225774
1941,298.0757599902834,270.8826619567438,293.69733495553004,296.7817800214067,294.4397836515235,294.38386422614025,272.4346395575915,278.99641648158126,294.7247204831951,282.1683401040453,285.9124879871026,286.6914903490297
1942,297.91657255118696,271.57644729133006,293.40261111690637,296.76767091885745,295.09077478845137,294.26183898221905,272.3131499675328,279.05501813388986,294.43039071231004,281.61296255512946,285.9548822849109,286.7310472118673
1943,298.1260720434076,270.86588087086443,293.5449226670023,296.98554824994244,294.0292466533847,294.6330718710609,272.65411410455096,278.1878122791882,294.39210667172716,281.0292171600565,285.87494375527956,286.7764750194675
