YEARS,SEAP,EEWA,AJNZ,AFRC,MDEA,LAMC,NAMC,EAAS,SOAS,EURO,WORLD,TAS
1964,297.9458982328353,270.2847884663808,293.0545808822878,297.2247566866938,294.9012770187066,294.52760740744264,272.7638993501908,278.9307715262557,295.1539984492833,281.0890499112122,285.9246764189374,286.84881887112687
1965,298.1293556903305,269.76322362121107,293.2882948445495,296.9231994485084,294.71632335140634,294.6426231193782,272.4988268561675,278.9755796659982,294.721747477559,280.8645688935683,285.73986391308546,286.7331252379343
1966,298.1152954891797,270.63302933004206,293.42779024117755,296.7687293188471,294.4791631010168,294.54159163804377,272.63781243186475,279.0519733602052,294.9244267141835,280.9446174834687,285.8700407447885,286.7870219608216
1967,298.5918473156882,271.251049535212,294.01767007005355,297.3484989460428,294.6531717028263,295.29402227735665,272.99098400899607,279.2597939023208,295.4434898854752,281.04554338549724,286.3734867911475,287.07000086884625
1968,298.4444397131805,269.68535161551296,294.1316526133682,297.00771954666635,294.5768020105835,295.2272520557873,273.3058532915073,278.68382380418774,294.8070628305203,280.7989256714946,285.9978115460291,286.9433874503559
1969,298.06712913410007,271.460574607088,293.6286433707996,296.7578554326139,294.40040994069085,294.5320450554701,272.6138729061385,278.9235970117362,295.0937575401818,281.4172358714031,286.0211053364086,286.8546263784893
1970,298.3057450267449,270.0543048577041,293.63609759055623,296.7346589360917,294.49180599500784,294.8475799874856,272.6594266753952,278.9546007300759,294.80838769354926,280.95884385462455,285.8269785392527,286.8428158775764
1971,298.3922489247604,271.1025771252158,293.7927540301357,297.0516998430206,294.1826314392046,294.9579094614244,273.1588017913691,278.2180969170046,294.90049617707797,281.00331641713234,286.1094401926363,287.00317214862946
1972,298.3349505562477,271.448134786013,293.5793979772844,297.27817928537667,294.98601159612383,294.63201367410215,273.1133928816899,278.9694540375779,295.1403573865798,281.06861734582475,286.24952711591925,287.02436381368324
1973,298.27563629740763,271.2033811824615,294.2261059958403,296.8768947924022,294.52838296477876,294.62967076453083,272.71466691463894,279.315995428265,294.6100868630789,281.51220384994497,286.10526844863466,286.9511224248614
1974,297.8991246293865,271.4097994692325,293.88235540423784,296.70164743867434,294.2938703057444,294.7688368370062,272.08247364200537,278.7532989104883,294.5934403683719,281.42202704711144,285.9250082372942,286.82585924747934
1975,297.92961664808263,271.22086602409473,293.5071030983837,296.71491447702795,294.5574483509356,294.7863543676897,272.0447168465836,278.60003609882625,295.04156426892087,280.81911877558946,285.85955792864354,286.87985086690077
1976,298.16295336114166,270.1857879266035,294.3790840883093,297.0403989372791,295.0555841483621,294.9952426646191,272.5629601456024,279.4776588395438,294.9780011227053,281.06299544236515,286.0412522730703,287.0132536298378
1977,298.75045375730053,271.15887533535073,294.21896904825064,297.3766527675857,295.21843841684057,294.7543585020739,273.3239916334584,279.47519435768646,295.207699804005,280.9582892066094,286.3805391762297,287.1592863557541
