YEARS,SEAP,EEWA,AJNZ,AFRC,MDEA,LAMC,NAMC,EAAS,SOAS,EURO,WORLD,TAS
2056,300.168982222618,274.6720766764077,296.1116764288153,300.14254379968037,298.7191337545422,297.1535045894278,276.90604305679244,282.8496606651257,297.62825375317925,284.56141493069276,289.33950662251897,289.10855231886876
2057,300.0681868229724,275.2298594955838,296.14817461631867,300.185105255473,298.2770112774718,297.0225557547923,276.5337779122925,282.39477974647633,297.2044025314527,284.6609594485581,289.29294626293694,289.1300633179852
2058,300.17365888171855,275.8888690834497,296.1293779520537,300.0012070706137,298.1286333283627,297.5220587032304,276.9720726543624,283.0327465035912,297.65877944632695,285.06371052358924,289.589694811655,289.2915162312361
2059,300.6140592816635,275.49829434089514,296.6139600440263,300.430244519753,297.80650147760804,298.208022809231,277.887178675263,282.6797144806837,297.4839269285123,284.86697178739286,289.86102451724435,289.4348222811081
2060,300.6556582176584,276.1708924855515,297.0261718389502,300.58981692827916,297.92121788028425,298.4481090241778,278.5437460963829,282.9181417490181,297.94555118901457,285.11454223619745,290.22643028794613,289.60667578053545
2061,300.32005357079544,276.41051932910227,295.9625920745151,299.89518758303484,298.6855810269539,297.0491052882745,277.58624345165316,283.1495364296353,297.6537479618318,285.44154797120814,289.71845864778805,289.26809834071184
2062,300.0318828765537,275.8442373130365,295.80389632690196,299.5233361563901,298.15951465354243,296.7550907290932,277.6975847393964,282.53311341526023,297.30702972022175,285.35664920454957,289.4067570657892,289.15576385467125
2063,300.12620555842756,276.7699204224077,295.5429967820671,299.9207614291724,298.6318143556593,297.2711409252164,277.40357983528315,282.78286827045315,297.87240852031294,285.21548775751603,289.72008487936455,289.3387841125674
2064,300.40593650884165,276.22664322002424,296.3692626843215,300.2370897722094,298.74487187271114,297.66398559982355,278.46780410638354,283.300358896129,298.2896612253574,284.7454951286794,290.0351542736808,289.5485102252805
2065,300.7580348420589,276.6628592845397,296.75311157981275,300.6479127093416,299.0503652367318,298.14385525533663,278.6912450775724,283.0383537335108,298.15974494039125,284.9138585925766,290.33605199275036,289.7109252414375
2066,300.7420089051732,276.8398892515534,296.8470168141898,300.90539074087656,298.70477367196946,298.6014785866005,278.6757218509035,283.5186038107373,298.5441531697388,285.4973256516352,290.5618231582647,289.82558523983596
2067,300.6040422780515,276.8214310318502,296.51062055377815,300.5109495706784,298.67439813528836,297.6304738135307,278.31827581451745,283.84168332981426,298.24870030904344,285.77633750838174,290.26660781665646,289.6811527660205
2068,300.45374475115057,275.699586451074,296.574383105127,300.3074252024432,299.11176020031525,297.3596740040819,278.2223108916419,282.95838057562923,298.105969356882,285.7982283799865,289.91895842471996,289.51813818785047
2069,300.18176871849687,276.79003339256246,296.0576891664403,300.35273046389483,298.754328912052,297.1850435408882,278.41604535821006,282.75379387098286,297.663338225889,285.17512999784515,289.9937259887051,289.5245392024923
2070,300.6276016968426,276.07046339468695,296.73561691489374,300.69399439485153,299.26083754794513,297.67812279052293,277.79855836890954,283.31487286667254,298.14205508658114,285.5097590795329,290.0881560154724,289.6565603147871
2071,301.04499851481063,277.1288916378308,297.2198261936779,300.8871236183107,298.5645982501993,298.27497848576706,278.71660182597395,283.72839177357065,297.92113012532326,285.72591406941365,290.59456503800067,289.9509236961497
2072,301.21070048006396,276.5627010176502,297.0500480353026,300.73479160526483,298.84146621613695,298.2785456427025,279.1019552114948,283.8695579170643,298.1115671377992,285.6219562848542,290.5504440866934,289.92742207044097
2073,300.7172995621916,277.72405774719,296.49404376798043,300.6310527691377,298.815605162869,297.72079394658704,279.1142315578366,283.19632758556463,298.1443234422819,285.86501782370607,290.53489425927705,289.870806583787
2074,300.6086127034092,276.491946842545,296.3997051566139,300.57639697711846,299.0191909348646,297.7208100541459,278.7718249285376,283.5553562424505,297.8347546365819,285.83081797287247,290.28261326706024,289.7901708861631
2075,300.6874466408774,277.001605682607,296.59143296598614,300.7757549576995,299.0126273545542,298.0552299362267,278.8870819439992,283.5117955395995,298.0118338019281,285.8805690175882,290.4992986418283,289.9425158711063
2076,301.338899150752,276.87443446050503,297.16476294737845,301.39004976625597,299.22333486555016,298.9752763072248,279.61016855771965,283.70368475819726,298.6178353053437,285.9851264240512,290.9821902283778,290.2810948922693
2077,301.8474539500756,277.0155049840686,297.43098932505893,301.7900891108965,299.7216228875483,299.1577642936394,279.57897501893405,284.0412024508346,299.0344060859823,286.2932178764783,291.22950107242133,290.3751909565626
2078,301.1471351664461,277.7792964796406,296.68102163826154,300.9943704305384,299.372156957863,297.9734158279713,279.34964645012315,284.16345979308716,298.47721756704954,286.57620209805276,290.8742887211101,290.1123835220642
2079,300.61782616650413,277.1123474850041,296.4843139161258,300.49128248610293,299.6671173110591,297.4887983185532,279.45214100766117,283.91532821866593,298.2132875444432,286.2789497415991,290.53120327081086,289.98182322064207
2080,300.9139004422186,277.36121765594544,296.44147877424325,300.67399087851203,299.456353282975,298.130625562463,279.12100602118426,283.68433866954894,298.2724764092652,286.7020939723078,290.659889166836,290.09986231817794
2081,301.0092413272659,277.6873287789811,296.9154608280774,300.9963351166345,299.5202281203171,298.734068984613,279.6676003293292,283.71625500205846,298.4324204988376,286.59051561743706,291.00298883707535,290.27238950291365
2082,301.5998574880674,276.95909164766107,297.71750084031834,302.06367941678457,299.82914158217596,298.90176168994014,280.461936167946,284.51275176937617,299.0090729807695,286.5619193985751,291.44495863311187,290.5365338657595
2083,301.63038507678226,277.722524666529,297.77191890638306,301.66333698074783,300.27872013191535,298.95684389373014,280.32665075595355,284.52085598468307,299.2011942512796,286.63185545754175,291.49957157642723,290.5351098590141
2084,300.9003265718204,277.7415927734861,296.3398884789865,301.1157767017033,300.47578474452285,298.09865445230133,280.15023348569883,284.0613985821368,298.7469416709855,286.8051020778252,291.06479245532176,290.25737117479184
2085,300.86680530533994,277.98343193452337,296.2326179348186,300.76387115946943,299.4470247229155,297.94587168931537,279.89235871766965,284.03068273537514,298.178596501295,286.91671461384544,290.8947738106345,290.2146430950324
2086,301.12970737840567,277.28908682145214,297.2065322329504,301.07724537773004,299.5679978395125,298.7956477916297,280.2937533983198,284.1931290180104,298.28888913209613,286.8801006570652,291.13614969895747,290.4402802292575
2087,301.42868749563416,278.1192532309367,297.7203953865521,301.67521015189016,300.30018162920766,299.2600520968324,280.0740733002781,284.4933834661287,298.97460835454194,286.8101694804555,291.56030019232963,290.66934175319665
2088,301.6155955481979,278.07402293929755,297.5884197201197,301.64607627928063,299.9293596355705,298.9540085994795,280.1553877464096,284.21205994166553,299.44528194186586,286.30340031012514,291.4690629253673,290.6347679897693
